309790,https://www.zomato.com/vaultcafecp
309478,https://www.zomato.com/ncr/ambrosia-bliss-connaught-place-new-delhi
900,https://www.zomato.com/ncr/saravana-bhavan-connaught-place-new-delhi
308579,https://www.zomato.com/ncr/the-town-house-cafe-connaught-place-new-delhi
309138,https://www.zomato.com/ncr/monkey-bar-connaught-place-new-delhi
302878,https://www.zomato.com/ncr/cha-bar-connaught-place-new-delhi
4249,https://www.zomato.com/ncr/wengers-connaught-place-delhi
305453,https://www.zomato.com/ncr/chew-pan-asian-cafe-connaught-place-new-delhi
301489,https://www.zomato.com/ncr/barbeque-nation-connaught-place-new-delhi
310143,https://www.zomato.com/NaturalsCP
301605,https://www.zomato.com/ncr/warehouse-cafe-connaught-place-new-delhi
301011,https://www.zomato.com/ncr/starbucks-1-connaught-place-new-delhi
310448,https://www.zomato.com/ncr/burger-king-connaught-place-new-delhi
4631,https://www.zomato.com/ncr/andhra-bhavan-connaught-place-delhi
309586,https://www.zomato.com/ncr/kinbuck-2-connaught-place-new-delhi
7855,https://www.zomato.com/ncr/dunkin-donuts-1-connaught-place-new-delhi
3393,https://www.zomato.com/ncr/parikrama-the-revolving-restaurant-connaught-place-new-delhi
6957,https://www.zomato.com/ncr/my-bar-lounge-and-restaurant-connaught-place-new-delhi
55,https://www.zomato.com/ncr/bercos-connaught-place-new-delhi
3506,https://www.zomato.com/ncr/indian-coffee-house-connaught-place-new-delhi
309955,https://www.zomato.com/ncr/nandos-connaught-place-new-delhi
910,https://www.zomato.com/ncr/united-coffee-house-connaught-place-delhi
2903,https://www.zomato.com/ncr/kake-da-hotel-connaught-place-new-delhi
4815,https://www.zomato.com/ncr/route-04-connaught-place-new-delhi
870,https://www.zomato.com/ncr/nizams-kathi-kabab-connaught-place-delhi
310463,https://www.zomato.com/ncr/sbarro-1-connaught-place-new-delhi
301665,https://www.zomato.com/ncr/white-waters-connaught-place-new-delhi
1793,https://www.zomato.com/ncr/qba-connaught-place-new-delhi
306497,https://www.zomato.com/ncr/punjabi-by-nature-quickie-connaught-place-new-delhi
307190,https://www.zomato.com/ncr/the-rolling-joint-connaught-place-new-delhi
5802,https://www.zomato.com/ncr/golden-cafe-paharganj-new-delhi
305766,https://www.zomato.com/ncr/sam-s-restaurant-bar-paharganj-new-delhi
1910,https://www.zomato.com/ncr/gupta-sweet-corner-gole-market-new-delhi
6174,https://www.zomato.com/ncr/gulnar-hotel-janpath-janpath-new-delhi
309291,https://www.zomato.com/ncr/creme-n-crisp-gole-market-new-delhi
311146,https://www.zomato.com/ncr/uzzuri-deli-janpath-new-delhi
2731,https://www.zomato.com/ncr/the-atrium-the-imperial-janpath-delhi
302189,https://www.zomato.com/ncr/kathmandu-cafe-paharganj-delhi
1888,https://www.zomato.com/ncr/sagar-bar-be-que-gole-market-new-delhi
300593,https://www.zomato.com/ncr/kalpana-restaurant-janpath-new-delhi
302162,https://www.zomato.com/ncr/club-india-cafe-restaurant-paharganj-new-delhi
307371,https://www.zomato.com/ncr/samrudhi-janpath-delhi
302188,https://www.zomato.com/ncr/the-gem-bar-restaurant-paharganj-new-delhi
5801,https://www.zomato.com/ncr/tadka-4986-paharganj-new-delhi
8292,https://www.zomato.com/ncr/everest-bakery-cafe-paharganj-new-delhi
2729,https://www.zomato.com/ncr/patiala-peg-the-imperial-janpath-delhi
3254,https://www.zomato.com/ncr/metropolis-bar-paharganj-delhi
305135,https://www.zomato.com/ncr/le-fairway-restaurant-bar-paharganj-delhi
3119,https://www.zomato.com/ncr/malhotras-paharganj-new-delhi
302155,https://www.zomato.com/ncr/madan-cafe-restaurant-paharganj-delhi
5949,https://www.zomato.com/ncr/white-heart-restro-bar-paharganj-new-delhi
302159,https://www.zomato.com/ncr/khosla-cafe-paharganj-delhi
302161,https://www.zomato.com/ncr/appetite-restaurant-paharganj-delhi
307623,https://www.zomato.com/ncr/narula-bakery-by-s-k-cakes-paharganj-new-delhi
301523,https://www.zomato.com/ncr/nostalgia-at-1911-brasserie-the-imperial-janpath-delhi
310595,https://www.zomato.com/ncr/my-love-restaurant-bar-paharganj-new-delhi
4265,https://www.zomato.com/ncr/deluxe-chicken-gole-market-delhi
302724,https://www.zomato.com/ncr/gold-resto-bar-paharganj-delhi
308620,https://www.zomato.com/ncr/cheers-lounge-bar-paharganj-new-delhi
307114,https://www.zomato.com/ncr/everest-kitchen-paharganj-delhi
302310,https://www.zomato.com/ncr/south-indian-snacks-connaught-place-delhi
6023,https://www.zomato.com/ncr/nirulas-express-connaught-place-delhi
308593,https://www.zomato.com/ncr/rotiwala-connaught-place-new-delhi
4866,https://www.zomato.com/ncr/barista-lavazza-espresso-bar-1-connaught-place-new-delhi
2502,https://www.zomato.com/ncr/gianis-connaught-place-new-delhi
311669,https://www.zomato.com/ncr/jux-pux-connaught-place-new-delhi
8817,https://www.zomato.com/ncr/le-petit-cafe-the-lalit-new-delhi-connaught-place-delhi
1135,https://www.zomato.com/ncr/english-dairy-connaught-place-new-delhi
1611,https://www.zomato.com/ncr/dragons-maharani-connaught-place-new-delhi
8842,https://www.zomato.com/ncr/24-7-pastry-shop-the-lalit-new-delhi-connaught-place-delhi
3271,https://www.zomato.com/ncr/saqi-bar-connaught-place-new-delhi
4611,https://www.zomato.com/ncr/bhowani-junction-the-connaught-connaught-place-new-delhi
306099,https://www.zomato.com/ncr/odeon-sweet-house-connaught-place-new-delhi
105,https://www.zomato.com/ncr/ginza-connaught-place-new-delhi
301524,https://www.zomato.com/ncr/24-7-bar-the-lalit-new-delhi-connaught-place-delhi
308070,https://www.zomato.com/ncr/comesum-connaught-place-delhi
6286,https://www.zomato.com/ncr/bengali-pastry-shop-and-snack-bar-connaught-place-new-delhi
4366,https://www.zomato.com/ncr/jasmine-the-royal-plaza-connaught-place-new-delhi
4371,https://www.zomato.com/ncr/zing-gourmet-shop-the-metropolitan-hotel-spa-connaught-place-delhi
306069,https://www.zomato.com/ncr/flurys-the-park-connaught-place-new-delhi
304949,https://www.zomato.com/ncr/lord-of-fries-connaught-place-delhi
306098,https://www.zomato.com/ncr/embassy-snack-shop-connaught-place-delhi
2829,https://www.zomato.com/ncr/kaffa-the-hans-connaught-place-delhi
303263,https://www.zomato.com/ncr/lobby-lounge-shangri-las-eros-hotel-connaught-place-new-delhi
309582,https://www.zomato.com/ncr/caffe-9-patisserie-connaught-place-new-delhi
301301,https://www.zomato.com/ncr/bhogal-chat-bhandar-connaught-place-delhi
8253,https://www.zomato.com/ncr/addictive-lounge-connaught-place-delhi
3943,https://www.zomato.com/ncr/henris-bar-le-meridien-connaught-place-delhi
301312,https://www.zomato.com/ncr/parashar-foods-connaught-place-new-delhi
4363,https://www.zomato.com/ncr/uno-2-go-shangri-las-eros-hotel-connaught-place-new-delhi
301191,https://www.zomato.com/ncr/satyam-rooftop-restaurant-paharganj-new-delhi
300589,https://www.zomato.com/ncr/meenas-janpath-delhi
302174,https://www.zomato.com/ncr/nirvana-cafe-food-jewels-paharganj-new-delhi
311509,https://www.zomato.com/ncr/zaaykeen-gole-market-new-delhi
6346,https://www.zomato.com/ncr/delhi-ka-tadka-paharganj-delhi
307648,https://www.zomato.com/ncr/tiffany-tracks-food-corner-janpath-new-delhi
308302,https://www.zomato.com/ncr/subhash-sweets-gole-market-delhi
6348,https://www.zomato.com/ncr/grand-sindhi-restaurant-paharganj-delhi
5938,https://www.zomato.com/ncr/new-punjabi-dhaba-paharganj-delhi
311650,https://www.zomato.com/ncr/radhey-shyam-subhash-kumar-special-chole-bhature-paharganj-new-delhi
304954,https://www.zomato.com/ncr/bhagat-ji-barakhamba-road-new-delhi
310562,https://www.zomato.com/ncr/d4-buffet-restaurant-janpath-new-delhi
304221,https://www.zomato.com/ncr/kamal-restaurant-paharganj-new-delhi
300582,https://www.zomato.com/ncr/sea-lord-janpath-new-delhi
300591,https://www.zomato.com/ncr/rajeev-restaurant-janpath-delhi
302163,https://www.zomato.com/ncr/sharma-bhojnalaya-paharganj-new-delhi
311787,https://www.zomato.com/ncr/shawarma-kings-rajinder-nagar-new-delhi
305023,https://www.zomato.com/ncr/planet-cafe-1-connaught-place-new-delhi
306093,https://www.zomato.com/ncr/rr-foods-corner-connaught-place-new-delhi
305014,https://www.zomato.com/ncr/cafe-buddys-connaught-place-delhi
311525,https://www.zomato.com/ncr/shawarma-xpress-connaught-place-new-delhi
306095,https://www.zomato.com/ncr/shudh-vaishno-connaught-place-new-delhi
307941,https://www.zomato.com/ncr/chalte-chalte-connaught-place-delhi
304952,https://www.zomato.com/ncr/planet-cafe-connaught-place-new-delhi
310577,https://www.zomato.com/ncr/hot-n-chillz-connaught-place-new-delhi
311861,https://www.zomato.com/ncr/archi-connaught-place-new-delhi
306100,https://www.zomato.com/ncr/prakash-sweets-connaught-place-delhi
310576,https://www.zomato.com/ncr/bakers-pride-connaught-place-new-delhi
310174,https://www.zomato.com/ncr/shiv-sagar-janpath-new-delhi
899,https://www.zomato.com/ncr/saravana-bhavan-janpath-new-delhi
3782,https://www.zomato.com/ncr/fresc-co-janpath-new-delhi
310779,https://www.zomato.com/ncr/zamozza-janpath-new-delhi
311982,https://www.zomato.com/ncr/lutyens-cocktail-house-janpath-new-delhi
8451,https://www.zomato.com/ncr/de-pauls-janpath-delhi
2724,https://www.zomato.com/ncr/1911-the-imperial-janpath-delhi
301534,https://www.zomato.com/ncr/bijoli-grill-barakhamba-road-new-delhi
1882,https://www.zomato.com/ncr/bangla-foods-gole-market-delhi
4863,https://www.zomato.com/ncr/sams-cafe-paharganj-new-delhi
1204,https://www.zomato.com/ncr/kaleva-gole-market-delhi
2725,https://www.zomato.com/ncr/the-spice-route-the-imperial-janpath-new-delhi
9675,https://www.zomato.com/ncr/the-shim-tur-paharganj-new-delhi
2727,https://www.zomato.com/ncr/san-gimignano-the-imperial-janpath-new-delhi
310444,https://www.zomato.com/ncr/kitchen-cafe-roof-top-restaurant-paharganj-new-delhi
300671,https://www.zomato.com/ncr/knight-castle-9-connaught-place-new-delhi
306925,https://www.zomato.com/ncr/cocoa-by-belgique-connaught-place-new-delhi
6281,https://www.zomato.com/ncr/national-restaurant-connaught-place-delhi
783,https://www.zomato.com/ncr/costa-coffee-connaught-place-new-delhi
3235,https://www.zomato.com/ncr/eau-de-monsoon-le-meridien-connaught-place-delhi
4057,https://www.zomato.com/ncr/bikanervala-connaught-place-delhi
1883,https://www.zomato.com/ncr/delhi-darbar-connaught-place-new-delhi
897,https://www.zomato.com/ncr/pioneers-flavours-of-china-connaught-place-new-delhi
308181,https://www.zomato.com/ncr/tc-bar-restaurant-connaught-place-new-delhi
2770,https://www.zomato.com/ncr/mist-the-park-connaught-place-new-delhi
310123,https://www.zomato.com/ncr/japanese-fuji-restaurant-connaught-place-new-delhi
7765,https://www.zomato.com/ncr/vega-pure-vegetarian-connaught-place-new-delhi
3246,https://www.zomato.com/ncr/le-belvedere-le-meridien-connaught-place-new-delhi
5608,https://www.zomato.com/ncr/ssky-bar-lounge-connaught-place-new-delhi
4383,https://www.zomato.com/ncr/fifty-9-radisson-blu-marina-connaught-place-delhi
121,https://www.zomato.com/ncr/kwality-connaught-place-new-delhi
574,https://www.zomato.com/ncr/deez-biryani-kebabs-connaught-place-new-delhi
301653,https://www.zomato.com/ncr/kebab-xpress-1-connaught-place-new-delhi
907,https://www.zomato.com/ncr/tee-pee-o-restaurant-connaught-place-new-delhi
307485,https://www.zomato.com/ncr/mughlai-junction-connaught-place-new-delhi
3957,https://www.zomato.com/ncr/madras-coffee-house-connaught-place-delhi
3699,https://www.zomato.com/ncr/chicago-pizza-connaught-place-new-delhi
302156,https://www.zomato.com/ncr/restaurants/central-delhi/connaught-place/subway-302156
8340,https://www.zomato.com/ncr/nathus-pastry-shop-connaught-place-new-delhi
53,https://www.zomato.com/ncr/amber-connaught-place-new-delhi
309705,https://www.zomato.com/ncr/prime-street-cafe-connaught-place-new-delhi
301014,https://www.zomato.com/ncr/yamus-panchayat-connaught-place-new-delhi
2776,https://www.zomato.com/ncr/sakura-the-metropolitan-hotel-spa-connaught-place-delhi
300658,https://www.zomato.com/ncr/hira-sweets-connaught-place-new-delhi
307669,https://www.zomato.com/ncr/irezumi-connaught-place-new-delhi
931,https://www.zomato.com/ncr/kfc-connaught-place-new-delhi
245,https://www.zomato.com/ncr/nirulas-connaught-place-new-delhi
310365,https://www.zomato.com/ncr/sky-lounge-bar-grill-the-royal-plaza-connaught-place-new-delhi
3910,https://www.zomato.com/ncr/24-7-restaurant-the-lalit-new-delhi-connaught-place-new-delhi
125,https://www.zomato.com/ncr/minar-connaught-place-new-delhi
3937,https://www.zomato.com/ncr/the-one-le-meridien-connaught-place-new-delhi
300595,https://www.zomato.com/ncr/anand-restaurant-connaught-place-new-delhi
249,https://www.zomato.com/ncr/pizza-hut-connaught-place-new-delhi
310097,https://www.zomato.com/CafeImmi
320,https://www.zomato.com/ncr/sagar-ratna-connaught-place-new-delhi
67,https://www.zomato.com/ncr/fa-yian-connaught-place-new-delhi
307036,https://www.zomato.com/ncr/excuse-me-boss-connaught-place-new-delhi
308804,https://www.zomato.com/ncr/china-garden-connaught-place-new-delhi
311369,https://www.zomato.com/ncr/tamra-shangri-las-eros-hotel-connaught-place-new-delhi
588,https://www.zomato.com/ncr/nathus-sweets-connaught-place-new-delhi
143,https://www.zomato.com/ncr/dominos-pizza-connaught-place-new-delhi
8916,https://www.zomato.com/Sarvamsafari
304744,https://www.zomato.com/ncr/coffee-home-connaught-place-new-delhi
306097,https://www.zomato.com/BBQKingCP
905,https://www.zomato.com/ncr/taste-of-china-connaught-place-new-delhi
1516,https://www.zomato.com/ncr/the-host-connaught-place-delhi
596,https://www.zomato.com/ncr/cafe-coffee-day-1-connaught-place-new-delhi
307373,https://www.zomato.com/ncr/the-china-house-by-qba-connaught-place-new-delhi
4493,https://www.zomato.com/ncr/the-great-kabab-factory-radisson-blu-marina-connaught-place-delhi
3027,https://www.zomato.com/ncr/baluchi-the-lalit-new-delhi-connaught-place-delhi
310490,https://www.zomato.com/ncr/indian-grill-company-connaught-place-new-delhi
2768,https://www.zomato.com/ncr/agni-the-park-connaught-place-new-delhi
2500,https://www.zomato.com/ncr/bhape-da-hotel-connaught-place-new-delhi
9747,https://www.zomato.com/ncr/life-caffe-connaught-place-new-delhi
177,https://www.zomato.com/ncr/mcdonalds-3-connaught-place-new-delhi
301114,https://www.zomato.com/ncr/wengers-deli-connaught-place-new-delhi
1286,https://www.zomato.com/ncr/rajdhani-connaught-place-new-delhi
8911,https://www.zomato.com/ncr/the-beer-cafe-connaught-place-new-delhi
5963,https://www.zomato.com/ncr/sura-vie-lounge-connaught-place-delhi
2769,https://www.zomato.com/ncr/aqua-the-park-connaught-place-delhi
2298,https://www.zomato.com/ncr/haldirams-connaught-place-new-delhi
5738,https://www.zomato.com/ncr/shake-square-connaught-place-new-delhi
4907,https://www.zomato.com/ncr/kitty-su-the-lalit-new-delhi-connaught-place-new-delhi
2504,https://www.zomato.com/ncr/pind-balluchi-connaught-place-new-delhi
1127,https://www.zomato.com/ncr/castle-9-connaught-place-new-delhi
7367,https://www.zomato.com/ncr/khan-chacha-connaught-place-new-delhi
309859,https://www.zomato.com/ncr/pebble-street-connaught-place-new-delhi
309073,https://www.zomato.com/ncr/zizo-connaught-place-new-delhi
5910,https://www.zomato.com/ncr/movida-cafe-connaught-place-new-delhi
3941,https://www.zomato.com/ncr/1-cafe-lounge-connaught-place-new-delhi
7713,https://www.zomato.com/ncr/ardor-connaught-place-new-delhi
930,https://www.zomato.com/ncr/zen-connaught-place-new-delhi
7413,https://www.zomato.com/ncr/boombox-cafe-connaught-place-new-delhi
1064,https://www.zomato.com/ncr/rodeo-connaught-place-new-delhi
3703,https://www.zomato.com/ncr/side-wok-connaught-place-delhi
3394,https://www.zomato.com/ncr/zaffran-connaught-place-new-delhi
309664,https://www.zomato.com/ncr/caffe-tonino-connaught-place-new-delhi
1800,https://www.zomato.com/ncr/veda-connaught-place-delhi
1914,https://www.zomato.com/ncr/bengali-sweet-house-connaught-place-new-delhi
3168,https://www.zomato.com/ncr/blues-connaught-place-new-delhi
306913,https://www.zomato.com/ncr/caffe-9-connaught-place-new-delhi
311373,https://www.zomato.com/DESIVIBESCP
2913,https://www.zomato.com/ncr/gola-sizzlers-connaught-place-delhi
66,https://www.zomato.com/ncr/embassy-connaught-place-new-delhi
308244,https://www.zomato.com/TheQuoteBar
300573,https://www.zomato.com/ncr/bangla-pastry-shop-connaught-place-new-delhi
3209,https://www.zomato.com/ncr/caramelo-the-hans-connaught-place-delhi
302496,https://www.zomato.com/ncr/malik-sweets-connaught-place-delhi
4364,https://www.zomato.com/ncr/onyx-bar-the-royal-plaza-connaught-place-delhi
309905,https://www.zomato.com/ncr/dee-lazeez-connaught-place-new-delhi
4365,https://www.zomato.com/ncr/lord-william-tea-lounge-the-royal-plaza-connaught-place-delhi
307486,https://www.zomato.com/ncr/spice-flavours-connaught-place-delhi
303242,https://www.zomato.com/ncr/twenty-four-seven-connaught-place-delhi
305966,https://www.zomato.com/ncr/bangla-pastry-shop-1-connaught-place-delhi
1890,https://www.zomato.com/ncr/tewari-bros-confectioners-connaught-place-new-delhi
311840,https://www.zomato.com/ncr/bangla-sweet-n-spice-connaught-place-new-delhi
3956,https://www.zomato.com/ncr/surang-coffee-shop-connaught-place-delhi
2503,https://www.zomato.com/ncr/kalpana-restaurant-connaught-place-new-delhi
307305,https://www.zomato.com/ncr/keuchen-paradise-connaught-place-new-delhi
8256,https://www.zomato.com/ncr/aggarwal-restaurant-connaught-place-new-delhi
311871,https://www.zomato.com/ncr/pappu-chat-bhandar-connaught-place-new-delhi
309311,https://www.zomato.com/ncr/deli-21-connaught-place-new-delhi
7778,https://www.zomato.com/ncr/the-chancellor-bar-connaught-place-delhi
304948,https://www.zomato.com/ncr/coffee-day-express-connaught-place-new-delhi
7780,https://www.zomato.com/ncr/tiffany-the-snack-bar-connaught-place-delhi
310200,https://www.zomato.com/panchhi
300584,https://www.zomato.com/ncr/shan-e-dilli-connaught-place-delhi
7746,https://www.zomato.com/ncr/shudh-vegetarian-connaught-place-delhi
1513,https://www.zomato.com/ncr/corner-cafe-connaught-place-delhi
310578,https://www.zomato.com/ncr/vijay-chicken-corner-connaught-place-new-delhi
311778,https://www.zomato.com/ncr/peshawari-dhaba-connaught-place-new-delhi
8250,https://www.zomato.com/ncr/guru-ki-rasoi-connaught-place-delhi
300588,https://www.zomato.com/ncr/chander-restaurant-connaught-place-delhi
306068,https://www.zomato.com/ncr/angels-feast-connaught-place-new-delhi
306101,https://www.zomato.com/ncr/the-bakers-oven-connaught-place-delhi
940,https://www.zomato.com/ncr/royal-restaurant-connaught-place-new-delhi
104,https://www.zomato.com/ncr/woks-the-lalit-new-delhi-connaught-place-delhi
301307,https://www.zomato.com/ncr/handi-chhadeyan-di-connaught-place-delhi
7136,https://www.zomato.com/ncr/york-connaught-place-delhi
307538,https://www.zomato.com/ncr/knight-rider-connaught-place-new-delhi
3377,https://www.zomato.com/ncr/nyx-the-roya-plaza-connaught-place-delhi
307622,https://www.zomato.com/ncr/maharashtra-sadan-connaught-place-new-delhi
307271,https://www.zomato.com/ncr/attitude-kitchen-bar-connaught-place-new-delhi
305168,https://www.zomato.com/ncr/foody-night-connaught-place-new-delhi
309110,https://www.zomato.com/ncr/the-grill-room-the-lalit-new-delhi-connaught-place-new-delhi
1896,https://www.zomato.com/ncr/jain-chawal-wale-connaught-place-new-delhi
309802,https://www.zomato.com/ncr/halka-fulka-connaught-place-new-delhi
7150,https://www.zomato.com/ncr/sachdeva-confectioners-connaught-place-new-delhi
4380,https://www.zomato.com/ncr/caffe-e-chocol-art-le-meridien-connaught-place-delhi
4367,https://www.zomato.com/ncr/lutyens-the-royal-plaza-connaught-place-delhi
4492,https://www.zomato.com/ncr/the-connaught-bar-radisson-blu-marina-connaught-place-delhi
2771,https://www.zomato.com/ncr/fire-the-park-connaught-place-new-delhi
301671,https://www.zomato.com/ncr/pandeys-paan-connaught-place-new-delhi
6357,https://www.zomato.com/ncr/delhi-darbar-dhaba-connaught-place-new-delhi
6600,https://www.zomato.com/ncr/nero-le-meridien-connaught-place-delhi
6284,https://www.zomato.com/ncr/bangla-sweet-house-connaught-place-new-delhi
301315,https://www.zomato.com/ncr/dhaba-express-connaught-place-new-delhi
306102,https://www.zomato.com/ncr/cocoberry-1-connaught-place-new-delhi
1700,https://www.zomato.com/ncr/mirchi-connaught-place-delhi
3240,https://www.zomato.com/ncr/island-bar-shangri-las-eros-hotel-connaught-place-new-delhi
305440,https://www.zomato.com/ncr/pabrais-fresh-naturelle-ice-cream-connaught-place-new-delhi
5844,https://www.zomato.com/ncr/rama-meat-pulao-connaught-place-new-delhi
4369,https://www.zomato.com/ncr/chutney-bar-tandoor-the-metropolitan-hotel-spa-connaught-place-delhi
300668,https://www.zomato.com/ncr/gianis-1-connaught-place-new-delhi
4370,https://www.zomato.com/ncr/zing-the-metropolitan-hotel-spa-connaught-place-delhi
